Month,Year,Region,Dengue_Cases,Dengue_Deaths,MonthNum,Date,YearMonth,Lag1_Cases,Lag2_Cases,Lag3_Cases,Month_Sin,Month_Cos,MA3_Cases,MA6_Cases,MA12_Cases,EWMA3_Cases,MoM_Growth,YoY_Growth,Outbreak,Outbreak_Level,Risk_Score,Risk_Level
November,2019,Region VI,1881,4,11,2019-11-01,2019-11,3475.0,9048.0,18090.0,-0.5000000000000004,0.8660254037844384,4801.333333333333,8486.166666666666,5094.0,4594.206565063129,-0.45870503597122303,0.09106728538283071,0,0,5.566548232544502,中
December,2019,Region VI,1164,3,12,2019-12-01,2019-12,1881.0,3475.0,9048.0,-2.4492935982947064e-16,1.0,2173.3333333333335,7870.333333333333,5029.75,2879.1032825315583,-0.3811802232854864,-0.39844961240310073,0,0,5.75,中
January,2016,Region VII,1690,10,1,2016-01-01,2016-01,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,1690.0,1690.0,1690.0,1690.0,0.0,0.0,0,0,3.225480947161671,低
February,2016,Region VII,1175,7,2,2016-02-01,2016-02,1690.0,0.0,0.0,0.8660254037844386,0.5000000000000001,1432.5,1432.5,1432.5,1346.6666666666667,-0.3047337278106509,0.0,0,0,6.774519052838329,高
March,2016,Region VII,1220,5,3,2016-03-01,2016-03,1175.0,1690.0,0.0,1.0,6.123233995736766e-17,1361.6666666666667,1361.6666666666667,1361.6666666666667,1274.2857142857142,0.038297872340425476,0.0,0,0,7.288297872340426,高
April,2016,Region VII,984,15,4,2016-04-01,2016-04,1220.0,1175.0,1690.0,0.8660254037844387,-0.4999999999999998,1126.3333333333333,1267.25,1267.25,1119.4666666666667,-0.1934426229508197,0.0,0,0,7.524519052838329,高
May,2016,Region VII,916,7,5,2016-05-01,2016-05,984.0,1220.0,1175.0,0.49999999999999994,-0.8660254037844387,1040.0,1197.0,1197.0,1014.4516129032259,-0.06910569105691056,0.0,0,0,7.524519052838329,高
June,2016,Region VII,756,8,6,2016-06-01,2016-06,916.0,984.0,1220.0,1.2246467991473532e-16,-1.0,885.3333333333334,1123.5,1123.5,883.1746031746031,-0.1746724890829694,0.0,0,0,7.25,高
July,2016,Region VII,2473,20,7,2016-07-01,2016-07,756.0,916.0,984.0,-0.4999999999999997,-0.8660254037844388,1381.6666666666667,1254.0,1316.2857142857142,1684.3464566929133,2.2711640211640214,0.0,0,0,7.774519052838329,高
August,2016,Region VII,4424,32,8,2016-08-01,2016-08,2473.0,756.0,916.0,-0.8660254037844385,-0.5000000000000004,2551.0,1795.5,1704.75,3059.5450980392156,0.788920339668419,0.0,0,2,7.01440128683009,高
September,2016,Region VII,4458,31,9,2016-09-01,2016-09,4424.0,2473.0,756.0,-1.0,-1.8369701987210297e-16,3785.0,2335.1666666666665,2010.6666666666667,3760.140900195695,0.007685352622061492,0.0,0,2,5.757685352622062,中
October,2016,Region VII,4531,46,10,2016-10-01,2016-10,4458.0,4424.0,2473.0,-0.8660254037844386,0.5000000000000001,4471.0,2926.3333333333335,2262.7,4145.947214076246,0.016375056078959283,0.0,1,3,5.49185600324063,中
November,2016,Region VII,3771,36,11,2016-11-01,2016-11,4531.0,4458.0,4424.0,-0.5000000000000004,0.8660254037844384,4253.333333333333,3402.1666666666665,2399.818181818182,3958.38202247191,-0.1677333921871551,0.0,0,1,5.475480947161671,中
December,2016,Region VII,2997,26,12,2016-12-01,2016-12,3771.0,4531.0,4458.0,-2.4492935982947064e-16,1.0,3766.3333333333335,3775.6666666666665,2449.5833333333335,3477.573626373626,-0.20525059665871126,0.0,0,1,5.75,中
January,2017,Region VII,2750,28,1,2017-01-01,2017-01,2997.0,3771.0,4531.0,0.49999999999999994,0.8660254037844387,3172.6666666666665,3821.8333333333335,2537.9166666666665,3113.7424001953364,-0.08241574908241578,0.6272189349112427,0,0,6.852699882072914,高
February,2017,Region VII,1598,15,2,2017-02-01,2017-02,2750.0,2997.0,3771.0,0.8660254037844386,0.5000000000000001,2448.3333333333335,3350.8333333333335,2573.1666666666665,2355.8249404870903,-0.4189090909090909,0.3600000000000001,0,0,7.134519052838329,高
March,2017,Region VII,1058,11,3,2017-03-01,2017-03,1598.0,2750.0,2997.0,1.0,6.123233995736766e-17,1802.0,2784.1666666666665,2559.6666666666665,1706.8926664021728,-0.33792240300375465,-0.13278688524590165,0,0,7.25,高
April,2017,Region VII,750,16,4,2017-04-01,2017-04,1058.0,1598.0,2750.0,0.8660254037844387,-0.4999999999999998,1135.3333333333333,2154.0,2540.1666666666665,1228.4390325780118,-0.29111531190926276,-0.23780487804878048,0,0,7.524519052838329,高
May,2017,Region VII,537,3,5,2017-05-01,2017-05,750.0,1058.0,1598.0,0.49999999999999994,-0.8660254037844387,781.6666666666666,1615.0,2508.5833333333335,882.7168786382953,-0.28400000000000003,-0.41375545851528384,0,0,7.524519052838329,高
June,2017,Region VII,718,6,6,2017-06-01,2017-06,537.0,750.0,1058.0,1.2246467991473532e-16,-1.0,668.3333333333334,1235.1666666666667,2505.4166666666665,800.3581251454359,0.33705772811918067,-0.050264550264550234,0,0,7.587057728119181,高
July,2017,Region VII,1234,9,7,2017-07-01,2017-07,718.0,537.0,750.0,-0.4999999999999997,-0.8660254037844388,829.6666666666666,982.5,2402.1666666666665,1017.1794761266253,0.7186629526462396,-0.5010109179134654,0,0,7.493182005484568,高
August,2017,Region VII,2647,10,8,2017-08-01,2017-08,1234.0,718.0,537.0,-0.8660254037844385,-0.5000000000000004,1533.0,1157.3333333333333,2254.0833333333335,1832.0905152230407,1.1450567260940034,-0.4016726943942134,0,0,7.225480947161671,高
September,2017,Region VII,2570,492,9,2017-09-01,2017-09,2647.0,1234.0,718.0,-1.0,-1.8369701987210297e-16,2150.3333333333335,1409.3333333333333,2096.75,2201.0454335429354,-0.029089535323007176,-0.4235082996859578,0,0,5.75,中
October,2017,Region VII,421,584,10,2017-10-01,2017-10,2570.0,2647.0,1234.0,-0.8660254037844386,0.5000000000000001,1879.3333333333333,1354.5,1754.25,1311.0225045734655,-0.8361867704280156,-0.9070845288015891,0,0,5.475480947161671,中
November,2017,Region VII,691,6,11,2017-11-01,2017-11,421.0,2570.0,2647.0,-0.5000000000000004,0.8660254037844384,1227.3333333333333,1380.1666666666667,1497.5833333333333,1001.0112153305072,0.6413301662707838,-0.816759480243967,0,0,5.642811113432455,中
December,2017,Region VII,966,9,12,2017-12-01,2017-12,691.0,421.0,2570.0,-2.4492935982947064e-16,1.0,692.6666666666666,1421.5,1328.3333333333333,983.505606621838,0.3979739507959479,-0.6776776776776776,0,0,6.147973950795948,高
January,2018,Region VII,659,4,1,2018-01-01,2018-01,966.0,691.0,421.0,0.49999999999999994,0.8660254037844387,772.0,1325.6666666666667,1154.0833333333333,821.2527984754086,-0.3178053830227743,-0.7603636363636364,0,0,6.225480947161671,高
February,2018,Region VII,567,1,2,2018-02-01,2018-02,659.0,966.0,691.0,0.8660254037844386,0.5000000000000001,730.6666666666666,979.0,1068.1666666666667,694.1263973433732,-0.13960546282245823,-0.6451814768460575,0,0,6.774519052838329,高
March,2018,Region VII,478,7,3,2018-03-01,2018-03,567.0,659.0,966.0,1.0,6.123233995736766e-17,568.0,630.3333333333334,1019.8333333333334,586.0631978665531,-0.15696649029982368,-0.5482041587901701,0,0,7.1433333333333335,高
April,2018,Region VII,402,1,4,2018-04-01,2018-04,478.0,567.0,659.0,0.8660254037844387,-0.4999999999999998,482.3333333333333,627.1666666666666,990.8333333333334,494.0315985904321,-0.15899581589958156,-0.46399999999999997,0,0,7.000296830616106,高
May,2018,Region VII,328,5,5,2018-05-01,2018-05,402.0,478.0,567.0,0.49999999999999994,-0.8660254037844387,402.6666666666667,566.6666666666666,973.4166666666666,411.0157991405871,-0.1840796019900498,-0.3891992551210428,0,0,6.278741275060552,高
June,2018,Region VII,636,3,6,2018-06-01,2018-06,328.0,402.0,478.0,1.2246467991473532e-16,-1.0,455.3333333333333,511.6666666666667,966.5833333333334,523.50789967506,0.9390243902439024,-0.11420612813370479,0,0,6.674802168021681,高
July,2018,Region VII,1539,6,7,2018-07-01,2018-07,636.0,328.0,402.0,-0.4999999999999997,-0.8660254037844388,834.3333333333334,658.3333333333334,992.0,1031.2539500739676,1.4198113207547172,0.24716369529983795,0,0,8.021682748138167,极高
August,2018,Region VII,2417,12,8,2018-08-01,2018-08,1539.0,636.0,328.0,-0.8660254037844385,-0.5000000000000004,1530.6666666666667,966.6666666666666,972.8333333333334,1724.126975198306,0.5705003248862899,-0.08689081979599544,0,0,6.79598127204796,高
September,2018,Region VII,2830,5,9,2018-09-01,2018-09,2417.0,1539.0,636.0,-1.0,-1.8369701987210297e-16,2262.0,1358.6666666666667,994.5,2277.063487663523,0.17087298303682252,0.10116731517509736,0,1,6.02204029821192,高
October,2018,Region VII,3185,32,10,2018-10-01,2018-10,2830.0,2417.0,1539.0,-0.8660254037844386,0.5000000000000001,2810.6666666666665,1822.5,1224.8333333333333,2731.031743858186,0.1254416961130742,6.565320665083135,0,1,6.600922643274745,高
November,2018,Region VII,4123,29,11,2018-11-01,2018-11,3185.0,2830.0,2417.0,-0.5000000000000004,0.8660254037844384,3379.3333333333335,2455.0,1510.8333333333333,3427.015871949349,0.29450549450549457,4.96671490593343,0,2,6.769986441667165,高
December,2018,Region VII,4725,26,12,2018-12-01,2018-12,4123.0,3185.0,2830.0,-2.4492935982947064e-16,1.0,4011.0,3136.5,1824.0833333333333,4076.0079359841184,0.14601018675721567,3.891304347826087,1,3,6.896010186757215,高
January,2019,Region VII,2461,17,1,2019-01-01,2019-01,4725.0,4123.0,3185.0,0.49999999999999994,0.8660254037844387,3769.6666666666665,3290.1666666666665,1974.25,3268.503967986184,-0.4791534391534391,2.734446130500759,0,0,7.225480947161671,高
February,2019,Region VII,2815,13,2,2019-02-01,2019-02,2461.0,4725.0,4123.0,0.8660254037844386,0.5000000000000001,3333.6666666666665,3356.5,2161.5833333333335,3041.751983992267,0.14384396586753345,3.9647266313932983,0,0,7.918363018705863,高
March,2019,Region VII,1831,9,3,2019-03-01,2019-03,2815.0,2461.0,4725.0,1.0,6.123233995736766e-17,2369.0,3190.0,2274.3333333333335,2436.3759919950326,-0.3495559502664298,2.8305439330543933,0,0,8.25,极高
April,2019,Region VII,571,4,4,2019-04-01,2019-04,1831.0,2815.0,2461.0,0.8660254037844387,-0.4999999999999998,1739.0,2754.3333333333335,2288.4166666666665,1503.687995996668,-0.6881485527034408,0.4203980099502487,0,0,7.944917062788578,高
May,2019,Region VII,535,6,5,2019-05-01,2019-05,571.0,1831.0,2815.0,0.49999999999999994,-0.8660254037844387,979.0,2156.3333333333335,2305.6666666666665,1019.3439979981137,-0.0630472854640981,0.6310975609756098,0,0,8.155616613813939,极高
June,2019,Region VII,1030,14,6,2019-06-01,2019-06,535.0,571.0,1831.0,1.2246467991473532e-16,-1.0,712.0,1540.5,2338.5,1024.6719989990581,0.9252336448598131,0.6194968553459119,0,0,8.794730500205725,极高
July,2019,Region VII,2124,14,7,2019-07-01,2019-07,1030.0,535.0,571.0,-0.4999999999999997,-0.8660254037844388,1229.6666666666667,1484.3333333333333,2387.25,1574.3359994995915,1.0621359223300972,0.3801169590643274,0,0,8.154636011902657,极高
August,2019,Region VII,3858,12,8,2019-08-01,2019-08,2124.0,1030.0,535.0,-0.8660254037844385,-0.5000000000000004,2337.3333333333335,1658.1666666666667,2507.3333333333335,2716.167999749861,0.8163841807909604,0.5961936284650393,0,1,7.638058756417671,高
September,2019,Region VII,5534,16,9,2019-09-01,2019-09,3858.0,2124.0,1030.0,-1.0,-1.8369701987210297e-16,3838.6666666666665,2275.3333333333335,2732.6666666666665,4125.083999874971,0.4344219803006739,0.9554770318021202,1,4,7.139899012102794,高
October,2019,Region VII,3791,7,10,2019-10-01,2019-10,5534.0,3858.0,2124.0,-0.8660254037844386,0.5000000000000001,4394.333333333333,2812.0,2783.1666666666665,3958.041999937483,-0.3149620527647271,0.19026687598116165,0,1,5.665747823142833,中
November,2019,Region VII,2823,15,11,2019-11-01,2019-11,3791.0,5534.0,3858.0,-0.5000000000000004,0.8660254037844384,4049.3333333333335,3193.3333333333335,2674.8333333333335,3390.520999968737,-0.25534159852281724,-0.3153043900072763,0,0,5.475480947161671,中
December,2019,Region VII,3680,16,12,2019-12-01,2019-12,2823.0,3791.0,5534.0,-2.4492935982947064e-16,1.0,3431.3333333333335,3635.0,2587.75,3535.2604999843693,0.30357775416223864,-0.22116402116402112,0,1,6.053577754162239,高
January,2016,Region VIII,469,4,1,2016-01-01,2016-01,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,469.0,469.0,469.0,469.0,0.0,0.0,0,0,2.7888142804950045,低
February,2016,Region VIII,376,1,2,2016-02-01,2016-02,469.0,0.0,0.0,0.8660254037844386,0.5000000000000001,422.5,422.5,422.5,407.0,-0.19829424307036247,0.0,0,0,5.996852386171662,中
March,2016,Region VIII,273,2,3,2016-03-01,2016-03,376.0,469.0,0.0,1.0,6.123233995736766e-17,372.6666666666667,372.6666666666667,372.6666666666667,330.42857142857144,-0.27393617021276595,0.0,0,0,5.748222222222222,中
April,2016,Region VIII,217,0,4,2016-04-01,2016-04,273.0,376.0,469.0,0.8660254037844387,-0.4999999999999998,288.6666666666667,333.75,333.75,269.93333333333334,-0.20512820512820518,0.0,0,0,5.124741275060551,中
May,2016,Region VIII,364,3,5,2016-05-01,2016-05,217.0,273.0,376.0,0.49999999999999994,-0.8660254037844387,284.6666666666667,339.8,339.8,318.48387096774195,0.6774193548387097,0.0,0,0,5.452827296565928,中
June,2016,Region VIII,426,11,6,2016-06-01,2016-06,364.0,217.0,273.0,1.2246467991473532e-16,-1.0,335.6666666666667,354.1666666666667,354.1666666666667,373.0952380952381,0.1703296703296704,0.0,0,0,5.72321855921856,中
July,2016,Region VIII,921,7,7,2016-07-01,2016-07,426.0,364.0,217.0,-0.4999999999999997,-0.8660254037844388,570.3333333333334,429.5,435.14285714285717,649.2047244094488,1.1619718309859155,0.0,0,0,7.23163016394944,高
August,2016,Region VIII,839,7,8,2016-08-01,2016-08,921.0,426.0,364.0,-0.8660254037844385,-0.5000000000000004,728.6666666666666,506.6666666666667,485.625,744.4745098039216,-0.0890336590662324,0.0,0,0,6.225480947161671,高
September,2016,Region VIII,575,4,9,2016-09-01,2016-09,839.0,921.0,426.0,-1.0,-1.8369701987210297e-16,778.3333333333334,557.0,495.55555555555554,659.5714285714286,-0.3146603098927294,0.0,0,0,5.75,中
October,2016,Region VIII,421,0,10,2016-10-01,2016-10,575.0,839.0,921.0,-0.8660254037844386,0.5000000000000001,611.6666666666666,591.0,488.1,540.169110459433,-0.26782608695652177,0.0,0,0,5.475480947161671,中
November,2016,Region VIII,278,0,11,2016-11-01,2016-11,421.0,575.0,839.0,-0.5000000000000004,0.8660254037844384,424.6666666666667,576.6666666666666,469.0,409.02051783097215,-0.33966745843230406,0.0,0,0,4.4170365027172265,中
December,2016,Region VIII,229,3,12,2016-12-01,2016-12,278.0,421.0,575.0,-2.4492935982947064e-16,1.0,309.3333333333333,543.8333333333334,449.0,318.9882783882784,-0.1762589928057554,0.0,0,0,3.4491111111111112,低
January,2017,Region VIII,620,3,1,2017-01-01,2017-01,229.0,278.0,421.0,0.49999999999999994,0.8660254037844387,375.6666666666667,493.6666666666667,461.5833333333333,469.5125137345867,1.7074235807860263,0.32196162046908317,0,0,5.173664789852976,中
February,2017,Region VIII,438,0,2,2017-02-01,2017-02,620.0,229.0,278.0,0.8660254037844386,0.5000000000000001,429.0,426.8333333333333,466.75,453.75529512299335,-0.2935483870967742,0.1648936170212767,0,0,6.369412669859606,高
March,2017,Region VIII,323,1,3,2017-03-01,2017-03,438.0,620.0,229.0,1.0,6.123233995736766e-17,460.3333333333333,384.8333333333333,470.9166666666667,388.37565233314007,-0.2625570776255708,0.18315018315018317,0,0,6.595594627594628,高
April,2017,Region VIII,356,1,4,2017-04-01,2017-04,323.0,438.0,620.0,0.8660254037844387,-0.4999999999999998,372.3333333333333,374.0,482.5,372.18757915617607,0.10216718266253877,0.6405529953917051,0,0,6.446350342003685,高
May,2017,Region VIII,220,2,5,2017-05-01,2017-05,356.0,323.0,438.0,0.49999999999999994,-0.8660254037844387,299.6666666666667,364.3333333333333,470.5,296.0932090241167,-0.3820224719101124,-0.39560439560439564,0,0,5.659407941727218,中
June,2017,Region VIII,236,2,6,2017-06-01,2017-06,220.0,356.0,323.0,1.2246467991473532e-16,-1.0,270.6666666666667,365.5,454.6666666666667,266.04648989292104,0.07272727272727275,-0.4460093896713615,0,0,4.5449494949494955,中
July,2017,Region VIII,433,2,7,2017-07-01,2017-07,236.0,220.0,356.0,-0.4999999999999997,-0.8660254037844388,296.3333333333333,334.3333333333333,414.0,349.5234041660388,0.8347457627118644,-0.5298588490770901,0,0,5.013042593327971,中
August,2017,Region VIII,417,0,8,2017-08-01,2017-08,433.0,236.0,220.0,-0.8660254037844385,-0.5000000000000004,362.0,330.8333333333333,378.8333333333333,383.2617342583983,-0.036951501154734445,-0.5029797377830751,0,0,5.030147613828338,中
September,2017,Region VIII,198,147,9,2017-09-01,2017-09,417.0,433.0,236.0,-1.0,-1.8369701987210297e-16,349.3333333333333,310.0,347.4166666666667,290.6308229593387,-0.525179856115108,-0.6556521739130434,0,0,4.416444444444444,中
October,2017,Region VIII,144,236,10,2017-10-01,2017-10,198.0,417.0,433.0,-0.8660254037844386,0.5000000000000001,253.0,274.6666666666667,324.3333333333333,217.31539399990893,-0.2727272727272727,-0.6579572446555819,0,0,2.5068142804950044,低
November,2017,Region VIII,191,2,11,2017-11-01,2017-11,144.0,198.0,417.0,-0.5000000000000004,0.8660254037844384,177.66666666666666,269.8333333333333,317.0833333333333,204.15769543143458,0.32638888888888884,-0.31294964028776984,0,0,2.2580920582727817,低
December,2017,Region VIII,340,2,12,2017-12-01,2017-12,191.0,144.0,198.0,-2.4492935982947064e-16,1.0,225.0,287.1666666666667,326.3333333333333,272.0788517641337,0.7801047120418849,0.4847161572052401,0,0,3.910820869247125,低
January,2018,Region VIII,485,2,1,2018-01-01,2018-01,340.0,191.0,144.0,0.49999999999999994,0.8660254037844387,338.6666666666667,295.8333333333333,315.0833333333333,378.5394290548393,0.42647058823529416,-0.217741935483871,0,0,4.820840424285855,中
February,2018,Region VIII,313,4,2,2018-02-01,2018-02,485.0,340.0,191.0,0.8660254037844386,0.5000000000000001,379.3333333333333,278.5,304.6666666666667,345.76971403911284,-0.3546391752577319,-0.28538812785388123,0,0,5.948963497282773,中
March,2018,Region VIII,241,4,3,2018-03-01,2018-03,313.0,485.0,340.0,1.0,6.123233995736766e-17,346.3333333333333,285.6666666666667,297.8333333333333,293.3848566292588,-0.23003194888178913,-0.2538699690402477,0,0,5.282444444444444,中
April,2018,Region VIII,270,1,4,2018-04-01,2018-04,241.0,313.0,485.0,0.8660254037844387,-0.4999999999999998,274.6666666666667,306.6666666666667,290.6666666666667,281.6924282710717,0.1203319502074689,-0.2415730337078652,0,0,5.006406558601354,中
May,2018,Region VIII,325,1,5,2018-05-01,2018-05,270.0,241.0,313.0,0.49999999999999994,-0.8660254037844387,278.6666666666667,329.0,299.4166666666667,303.3462141758692,0.20370370370370372,0.4772727272727273,0,0,5.754384372703649,中
June,2018,Region VIII,503,4,6,2018-06-01,2018-06,325.0,270.0,241.0,1.2246467991473532e-16,-1.0,366.0,356.1666666666667,321.6666666666667,403.1731071809056,0.5476923076923077,1.1313559322033897,0,0,6.967692307692308,高
July,2018,Region VIII,813,6,7,2018-07-01,2018-07,503.0,325.0,270.0,-0.4999999999999997,-0.8660254037844388,547.0,410.8333333333333,353.3333333333333,608.0865536858731,0.6163021868787277,0.8775981524249423,0,0,8.091752725475333,极高
August,2018,Region VIII,1106,4,8,2018-08-01,2018-08,813.0,503.0,325.0,-0.8660254037844385,-0.5000000000000004,807.3333333333334,543.0,410.75,857.0432769009013,0.36039360393603936,1.6522781774580335,0,1,7.58587455109771,高
September,2018,Region VIII,1315,6,9,2018-09-01,2018-09,1106.0,813.0,503.0,-1.0,-1.8369701987210297e-16,1078.0,722.0,503.8333333333333,1086.0216384771072,0.18896925858951175,5.641414141414141,0,1,6.938969258589512,高
October,2018,Region VIII,1563,3,10,2018-10-01,2018-10,1315.0,1106.0,813.0,-0.8660254037844386,0.5000000000000001,1328.0,937.5,622.0833333333334,1324.5108192524356,0.1885931558935361,9.854166666666666,0,1,6.664074103055207,高
November,2018,Region VIII,1781,11,11,2018-11-01,2018-11,1563.0,1315.0,1106.0,-0.5000000000000004,0.8660254037844384,1553.0,1180.1666666666667,754.5833333333334,1552.7554096328606,0.13947536788227777,8.324607329842932,0,2,6.6149563150439485,高
